YM,JOIN_SN,JOIN_SN_TYP,BIZ_SN,SCTR_CD,COM_SN,IS_ME,DLQ_CD_1,DLQ_CD_2,DLQ_RGST_DT,DLQ_RGST_AMT,DLQ_AMT,RLS_RSN_CD,RLS_DT
201812,867498,1,0,03,6304055,0,0101,0,201806,22000,22000,00,000000
201808,1081434,1,0,05,9612854,0,0103,7,201606,100,100,00,000000
201810,349084,1,0,21,1942475,0,0101,0,201207,2900,2900,00,000000
201811,124685,1,0,21,3929065,0,0101,0,201808,6300,6300,00,000000
201902,74540,1,195300,12,7316106,0,0202,7,201507,100000,100000,00,000000
201909,509286,1,0,01,4943205,0,0101,7,201301,11000,11000,00,000000
201811,1545255,1,0,12,8159159,0,0201,0,201808,950,950,00,000000
201904,1630274,1,0,12,2544474,0,0101,0,201501,3700,3500,00,000000
202002,338702,1,0,24,7395964,0,0101,0,201706,11000,11000,00,000000
201901,1393957,1,0,12,8282077,0,0201,0,201808,120,120,00,000000
201811,852653,1,0,12,7305463,0,0201,0,201806,350,350,00,000000
202005,988215,1,0,05,7364093,0,0104,7,201909,210,210,00,000000
202002,523990,1,0,12,7156024,0,0201,0,201609,680,660,00,000000
201907,1719201,1,0,12,3704237,0,0115,0,201801,3900,3900,00,000000
201808,1324996,1,0,05,1253523,0,0104,7,201108,17000,17000,99,201808
201810,1086997,1,0,12,533775,0,0101,0,201410,5600,5600,00,000000
201910,720879,1,0,01,7973466,0,0104,7,201807,1100,1100,00,000000
201905,1323540,1,0,03,340300,0,0101,7,201505,26000,1,00,000000
201908,1875318,1,0,24,3041465,0,0101,0,201702,2400,2400,00,000000
201906,135584,1,0,12,5266167,0,0201,0,201812,720,720,00,000000
201903,1714372,1,0,12,2625004,0,0103,0,201602,4300,4300,00,000000
202003,1344651,1,0,17,2572894,0,0101,7,201408,11000,11000,00,000000
201810,1658649,1,0,12,4458146,0,0202,0,201505,7900,7900,00,000000
202005,597307,1,0,17,4965443,0,0101,7,201709,8800,8800,00,000000
202004,919840,1,0,12,6429269,0,0201,0,201904,520,520,00,000000
201912,713377,1,0,12,4793504,0,0201,0,201912,270,270,00,000000
201907,1703817,1,0,12,353886,0,0201,0,201702,780,780,00,000000
202001,600858,1,0,05,6894390,0,0104,0,201912,1100,620,00,000000
201906,157214,1,0,05,783647,0,0104,7,201404,5000,2100,00,000000
202005,1076080,1,0,12,5791105,0,0101,0,201502,3100,1400,00,000000
201901,437424,1,49157,12,3590036,0,0202,0,201505,6100,6100,00,000000
201809,1236182,1,0,05,6748014,0,0103,7,201502,2400,2400,00,000000
201910,1218286,1,0,24,7332706,0,0101,0,201805,1200,1200,00,000000
201908,1545255,1,0,12,8159159,0,0202,0,201708,17000,17000,00,000000
201907,703008,1,0,01,3604016,0,0101,7,201306,9000,4300,00,000000
202003,1012213,1,0,24,6553913,0,0101,0,201704,16000,16000,00,000000
201905,108940,1,161782,01,9691141,0,0101,7,201611,7700,7700,00,000000
202005,564209,1,150432,12,2160635,0,0202,0,201711,11000,11000,00,000000
201911,1344651,1,0,12,4077084,0,0101,0,201408,20000,20000,00,000000
201808,526162,1,0,03,4412600,0,0104,0,201705,920,920,00,000000
201906,1286160,1,0,24,6509122,0,0101,0,201810,6500,6500,00,000000
201907,1238440,1,0,12,9779327,0,0202,7,201405,6600,6000,00,000000
201903,578651,1,0,05,7988266,0,0104,7,201504,100,100,00,000000
202006,256530,1,4547,12,6925946,0,0202,0,201710,7900,7900,00,000000
202005,68474,1,0,05,2430297,0,0103,7,201907,4600,4600,00,000000
202002,1074730,1,0,05,3643323,0,0103,0,201912,610,400,00,000000
201909,1328956,1,0,12,2059128,0,0208,0,201505,3700,3200,00,000000
202004,1689294,1,0,03,9741367,0,0101,0,201907,100000,0,01,201912
201903,1192843,1,0,05,494551,0,0104,7,201406,2600,2600,00,000000
201809,74540,1,0,05,6080189,0,0104,7,201509,490,490,00,000000
201809,305778,1,0,21,9891114,0,0101,0,201407,4200,7000,00,000000
201901,1323540,1,0,03,340300,0,0101,7,201505,26000,1,00,000000
201808,613244,1,0,05,1017156,0,0103,7,201310,7000,7000,00,000000
201809,1413389,1,171742,12,1293629,0,0202,7,201107,12000,12000,99,201807
201809,487843,1,0,12,6843452,0,0113,0,201212,4800,4800,00,000000
201902,1658871,1,0,12,592702,0,0201,0,201703,880,700,00,000000
201911,1607083,1,0,12,7188885,0,0201,0,201910,770,770,00,000000
201904,779049,1,0,03,1414236,0,0101,7,201110,100000,2,99,201810
201901,1446384,1,0,05,7861373,0,0104,7,201709,410,410,00,000000
201907,1486628,1,186529,01,9627993,0,0101,7,201111,97000,97000,99,201811
202003,1528512,1,0,12,4816700,0,0202,0,201312,9000,5600,00,000000
201808,17849,1,0,05,9353732,0,0103,7,201511,520,520,00,000000
201902,1513976,1,0,12,5606454,0,0202,7,201105,100000,100000,99,201805
201912,467859,1,0,05,1091141,0,0104,7,201712,340,130,00,000000
201909,748795,1,0,12,816403,0,0202,0,201712,13000,13000,00,000000
202005,1266436,1,0,05,6986269,0,0103,7,201302,4000,4000,99,202002
202001,532930,1,0,05,7210595,0,0104,7,201809,100,100,00,000000
202002,1004357,1,0,08,2407259,0,0101,7,201603,1900,1900,00,000000
201812,885766,1,0,21,5518156,0,0101,7,201303,22000,22000,00,000000
201907,798855,1,0,05,4127171,0,0104,7,201412,840,840,00,000000
201811,150520,1,0,12,5934694,0,0201,0,201604,660,660,00,000000
201812,1477910,1,0,05,3867507,0,0104,7,201607,180,180,00,000000
201911,1052666,1,0,24,5372245,0,0101,0,201603,3700,3700,00,000000
201904,636569,1,0,05,4895494,0,0104,7,201306,1100,1100,00,000000
201810,704113,1,0,05,285407,0,0104,7,201304,4400,2100,00,000000
201910,1884331,1,0,05,5178498,0,0104,7,201901,110,110,00,000000
201811,1323540,1,0,12,7735930,0,0101,0,201512,420,420,00,000000
202005,773188,1,0,12,4899773,0,0201,0,201909,1200,1200,00,000000
201911,619476,1,0,17,9189247,0,0101,7,201505,5500,5500,00,000000
201806,1086997,1,0,05,2089233,0,0103,7,201709,26000,26000,00,000000
202003,983278,1,0,01,2485619,0,0101,7,201303,44000,44000,99,202003
201907,1460639,1,0,12,8604180,0,0201,0,201309,1200,1000,00,000000
201908,406630,1,0,05,6868611,0,0103,7,201305,1700,1700,00,000000
201902,314410,1,0,21,7317271,0,0101,0,201611,73000,73000,00,000000
202003,157214,1,37105,12,7905537,0,0202,7,201405,100000,100000,00,000000
201809,1177091,1,58587,12,8387209,0,0202,0,201607,7000,7000,00,000000
202001,1892217,1,0,12,451040,0,0201,0,201510,9300,0,01,201903
201810,890792,1,0,12,8710635,0,0201,0,201612,770,770,00,000000
201808,1907852,1,0,12,242911,0,0201,0,201503,510,300,00,000000
201912,1166417,1,0,12,5409969,0,0101,0,201501,5000,5000,00,000000
201904,841465,1,0,05,9934414,0,0103,7,201605,6400,6400,00,000000
201810,1723417,1,0,12,5717078,0,0202,7,201108,45000,45000,99,201808
201809,1749561,1,0,12,4726962,0,0201,0,201606,1000,1000,00,000000
201906,482418,1,0,05,7547609,0,0103,7,201703,13000,13000,00,000000
201902,1151100,1,0,01,4533736,0,0103,7,201608,3700,3700,00,000000
201911,897885,1,0,03,961970,0,0101,0,201909,4200,1,00,000000
202006,1729585,1,0,12,6342513,0,0201,0,201509,1100,650,00,000000
201807,482418,1,0,03,8036273,0,0104,0,201702,1300,1300,00,000000
202003,906771,1,0,05,688359,0,0104,0,202003,800,800,00,000000
201906,1274513,1,0,12,8547044,0,0201,0,201906,390,390,00,000000
201903,1630274,1,0,05,6393320,0,0104,7,201502,1700,1700,00,000000
202002,1184545,1,116245,12,4056693,0,0202,7,201207,8400,8400,99,201907
201812,1378888,1,0,12,5669298,0,0202,0,201208,2900,2900,00,000000
201905,1815894,1,0,03,3618944,0,0202,0,201106,22000,9700,99,201806
202004,18047,1,0,24,6291680,0,0101,0,201710,2400,1,00,000000
201902,1881872,1,0,12,8395590,0,0201,0,201809,770,770,00,000000
201811,726377,1,0,01,571147,0,0101,7,201411,8000,8000,00,000000
202005,1545255,1,0,12,8159159,0,0201,0,201808,190,190,00,000000
201905,1477367,1,102123,01,907505,0,0104,0,201802,4000,4000,12,201809
201908,522029,1,0,01,8074373,0,0101,7,201305,3500,3500,00,000000
202002,1625999,1,0,24,8407353,0,0101,0,201607,2100,1,00,000000
201906,1400060,1,0,01,7333792,0,0101,7,201209,7000,7000,00,000000
202005,1446384,1,0,12,1095348,0,0201,0,201906,330,110,00,000000
202004,1074730,1,0,05,3643323,0,0103,7,201912,610,610,00,000000
201806,302646,1,0,12,3022226,0,0201,0,201710,100,100,00,000000
201912,1549456,1,0,05,6037349,0,0104,7,201803,2500,2500,00,000000
201908,620024,1,0,01,349169,0,0101,7,201807,4000,4000,00,000000
201903,432295,1,0,05,9378844,0,0104,7,201612,420,420,00,000000
202004,1921894,1,0,01,7575555,0,0101,7,201612,4300,4300,00,000000
202003,714782,1,0,05,7159201,0,0103,7,201704,5500,5500,00,000000
201810,667001,1,0,05,1235373,0,0104,7,201802,5400,5400,00,000000
202004,1350908,1,0,05,9560048,0,0104,7,201904,6600,6600,10,201911
202001,1306475,1,0,24,4659719,0,0101,0,201901,3600,3600,00,000000
201812,1043858,1,0,12,9529431,0,0201,0,201809,1000,1000,00,000000
201806,1513976,1,0,03,2523920,0,0101,7,201106,6400,6400,99,201806
201908,1983,1,0,05,8661923,0,0103,7,201903,18000,18000,00,000000
201910,939211,1,0,12,5114234,0,0202,0,201712,2100,1000,00,000000
201809,620024,1,38980,05,108385,0,0104,7,201806,2600,2600,00,000000
201809,977525,1,0,05,3953875,0,0104,7,201409,360,360,00,000000
202002,11995,1,0,12,9934992,0,0101,0,201212,1200,1200,99,201912
201909,1116831,1,0,05,9842298,0,0104,7,201704,3600,3600,00,000000
201807,709192,1,0,05,7984049,0,0104,7,201403,900,900,00,000000
201907,11995,1,0,12,9934992,0,0101,0,201212,1200,1200,00,000000
201904,1422659,1,0,05,9999,0,0104,7,201509,1500,1500,00,000000
201811,1277604,1,0,12,8789112,0,0201,0,201411,1200,900,00,000000
201809,893588,1,0,12,7824836,0,0112,0,201311,3500,3500,00,000000
201906,1236182,1,0,24,4146123,0,0101,0,201504,4500,4500,00,000000
201811,95941,1,0,12,3172745,0,0115,0,201702,160,160,00,000000
201909,1086997,1,0,12,533775,0,0101,0,201410,5600,5600,00,000000
201902,1323540,1,0,12,7735930,0,0101,0,201511,5300,5300,00,000000
201903,401535,1,0,01,8123566,0,0104,7,201409,360,360,00,000000
201808,406630,1,0,05,8911117,0,0104,7,201305,7400,7400,00,000000
201904,728407,1,0,12,3562795,0,0201,0,201904,1400,1400,00,000000
201901,1505172,1,0,05,2710023,0,0104,7,201803,100,100,00,000000
201806,728386,1,0,05,7953570,0,0103,7,201407,3100,3000,00,000000
201806,260815,1,0,12,1790167,0,0201,0,201603,880,560,00,000000
201906,787527,1,0,05,6752784,0,0103,7,201608,3500,3500,00,000000
201902,354094,1,0,12,3082755,0,0112,0,201305,28000,28000,00,000000
201905,232560,1,0,12,573505,0,0101,0,201507,550,550,00,000000
202004,886648,1,0,01,5550620,0,0101,7,201706,2200,2200,00,000000
201909,798855,1,0,24,7956444,0,0101,0,201208,6500,6500,99,201908
201901,1935311,1,0,12,8981500,0,0201,0,201807,1100,1100,00,000000
201807,656507,1,0,12,2359124,0,0201,0,201512,280,280,00,000000
201901,1816257,1,146512,12,5780169,0,0202,0,201409,13000,13000,00,000000
201810,1570236,1,0,12,61854,0,0112,0,201408,6500,6500,00,000000
202001,513378,1,0,05,1037080,0,0104,7,201310,2000,2000,00,000000
201905,363009,1,0,12,6160937,0,0101,0,201406,9500,9500,00,000000
202004,197922,1,0,24,2212949,0,0104,7,201504,8600,0,00,000000
201807,578651,1,0,05,7988266,0,0104,7,201504,100,100,00,000000
201905,1983,1,0,01,3023420,0,0101,7,201902,4100,1,00,000000
201808,779236,1,0,05,4835291,0,0104,0,201808,1100,1100,00,000000
201912,1323540,1,0,24,4659149,0,0104,7,201512,570,0,00,000000
201906,525621,1,0,24,1074381,0,0101,0,201805,1100,1100,00,000000
201809,779049,1,0,03,1414236,0,0101,7,201109,100000,100000,99,201809
201807,1518572,1,0,12,8882061,0,0101,0,201511,800,800,00,000000
202005,59406,1,0,12,6740040,0,0201,0,201710,120,100,00,000000
201905,371131,1,0,17,8775899,0,0101,7,201501,13000,13000,00,000000
201807,55584,1,0,08,3314184,0,0101,7,201310,17000,17000,00,000000
201903,1796396,1,0,12,1962159,0,0112,0,201110,12000,12000,99,201810
201809,12996,1,0,12,2559204,0,0202,0,201012,4900,4900,99,201712
201810,526162,1,0,03,4412600,0,0101,7,201708,9200,9200,00,000000
202001,611965,1,0,05,3869857,0,0103,7,201404,520,520,00,000000
201909,916607,1,0,05,3442259,0,0103,7,201310,330,330,00,000000
201811,176923,1,0,05,9973544,0,0104,7,201711,620,620,00,000000
201810,522029,1,0,12,7210819,0,0101,0,201304,5200,5200,00,000000
201806,815540,1,0,12,3247512,0,0202,0,201703,5900,5800,00,000000
201912,981260,1,0,05,6476914,0,0103,0,201909,100,100,00,000000
201906,895480,1,0,01,5652009,0,0104,7,201606,510,510,00,000000
201903,1714896,1,78678,12,5312123,0,0202,7,201702,100000,100000,00,000000
202006,239388,1,0,01,7070307,0,0104,7,201701,730,730,00,000000
201907,779049,1,0,03,1414236,0,0101,7,201109,100000,100000,99,201809
202002,1030254,1,0,12,2054137,0,0202,0,201303,9000,9000,00,000000
201911,509286,1,0,17,5824303,0,0101,7,201301,21000,21000,00,000000
201807,1396200,1,144786,12,2740178,0,0202,7,201009,17000,17000,99,201709
201906,1612222,1,0,01,875427,0,0101,7,201210,12000,12000,00,000000
202003,1352031,1,0,08,1109458,0,0101,0,201910,4300,4300,00,000000
201808,560222,1,0,05,4273850,0,0103,7,201402,3300,3300,00,000000
201807,1546880,1,0,03,1142296,0,0104,7,201506,1600,1600,00,000000
202003,1186437,1,0,24,6609789,0,0101,0,201910,1800,1800,00,000000
202003,1086997,1,0,24,1749554,0,0103,0,201311,570,570,00,000000
202006,1256724,1,0,12,3410371,0,0201,0,201909,1300,1300,00,000000
201904,699730,1,0,12,6996379,0,0201,0,201712,190,190,00,000000
201810,619476,1,0,17,9189247,0,0101,7,201505,5500,5500,00,000000
201904,391480,1,44747,12,9212834,0,0202,7,201105,13000,13000,99,201805
202002,1902230,1,27014,12,3581580,0,0112,0,201207,98000,98000,99,201907
201812,1745253,1,229,12,7560541,0,0202,0,201412,5600,5600,00,000000
201903,1385177,1,0,12,7636052,0,0112,0,201306,20000,20000,00,000000
201810,508161,1,0,12,272489,0,0201,0,201610,380,380,00,000000
201807,125363,1,43519,12,3580653,0,0202,7,201212,8300,8300,00,000000
201812,1094396,1,0,05,7653062,0,0103,7,201208,4400,4400,00,000000
201811,345412,1,0,01,8225338,0,0101,7,201511,7500,0,00,000000
201809,703008,1,0,01,3604016,0,0101,7,201306,9000,4300,00,000000
201811,1719201,1,0,12,3704237,0,0115,0,201801,3500,3500,00,000000
202004,704113,1,0,05,285407,0,0104,7,201304,4400,2100,99,202004
201812,109155,1,0,05,1905872,0,0104,7,201408,340,340,00,000000
201904,704113,1,0,05,285407,0,0104,7,201304,4400,2100,00,000000
201912,893588,1,169532,12,3744290,0,0202,7,201311,6500,6500,00,000000
201809,1546880,1,0,05,9244893,0,0103,7,201507,350,350,00,000000
202003,1116831,1,0,05,2510645,0,0103,7,201708,720,720,00,000000
202002,1636480,1,0,12,4019384,0,0201,0,201912,770,770,00,000000
202004,513378,1,0,21,453539,0,0101,0,201310,14000,1500,00,000000
201808,983278,1,0,12,7126160,0,0112,0,201303,100000,100000,00,000000
201908,653711,1,0,01,9792000,0,0103,7,201806,12000,12000,00,000000
202002,943906,1,0,01,4158025,0,0101,7,201607,100000,100000,00,000000
201911,1711565,1,0,12,3351815,0,0112,0,201308,620,620,00,000000
201809,1546880,1,0,05,151624,0,0103,7,201508,920,920,00,000000
201902,11995,1,0,05,4591186,0,0103,7,201404,660,220,00,000000
201912,956282,1,0,05,2385044,0,0104,7,201907,110,110,00,000000
201902,1868478,1,0,05,1440190,0,0104,7,201310,1400,1400,00,000000
202002,636549,1,79203,12,540527,0,0202,0,201606,11000,10000,00,000000
201908,773188,1,0,12,4899773,0,0202,0,201901,600,600,00,000000
201903,1062958,1,0,01,343592,0,0104,7,201410,220,220,00,000000
201903,157214,1,0,05,6649393,0,0104,7,201405,7300,7300,00,000000
201902,980416,1,0,05,1915488,0,0103,7,201303,930,930,00,000000
201911,1692872,1,0,21,9144271,0,0101,0,201909,7000,7000,00,000000
202002,1135541,1,0,05,5120662,0,0104,7,201711,100,100,00,000000
201806,1116831,1,0,05,2510645,0,0103,7,201705,3700,3700,00,000000
201901,1328956,1,0,12,2059128,0,0208,0,201505,3700,3200,00,000000
202004,1873638,1,0,21,7908710,0,0101,7,201510,2700,1,00,000000
201904,1723417,1,0,12,5717078,0,0202,7,201108,45000,45000,99,201808
201905,525621,1,0,12,3373777,0,0201,0,201806,790,790,00,000000
201908,1016954,1,0,12,9322489,0,0202,0,201210,3400,3400,00,000000
202006,765443,1,0,12,3643038,0,0208,0,201410,1700,1500,00,000000
201812,1546880,1,0,05,151624,0,0103,7,201506,420,420,00,000000
201811,1305696,1,0,05,7479795,0,0104,7,201304,910,2100,00,000000
201809,739060,1,0,12,7328158,0,0201,0,201505,36000,36000,00,000000
202002,1124069,1,0,12,9132953,0,0202,0,201209,950,950,99,201909
201806,1703817,1,0,12,353886,0,0201,0,201702,780,780,00,000000
201904,1266436,1,0,05,6986269,0,0103,7,201302,4000,4000,00,000000
201811,1703773,1,0,12,2507917,0,0201,0,201803,190,190,00,000000
201911,798843,1,0,12,1892300,0,0201,0,201307,320,320,00,000000
202005,7704,1,0,17,6598690,0,0101,7,201808,9500,9500,14,201907
201807,305778,1,0,01,5370071,0,0101,7,201210,19000,100,00,000000
201812,937737,1,0,12,3578208,0,0201,0,201804,170,170,00,000000
201812,575035,1,0,21,898493,0,0101,0,201401,2900,3700,00,000000
202003,1612819,1,0,01,737729,0,0101,7,201510,91000,2,00,000000
201903,1266436,1,0,05,6986269,0,0103,7,201302,1100,1100,00,000000
201901,1192843,1,0,05,7189283,0,0104,7,201406,290,290,00,000000
201906,1765537,1,0,01,1869292,0,0101,7,201505,11000,11000,00,000000
202003,416842,1,0,12,7670803,0,0201,0,201907,1600,1600,00,000000
201901,1681954,1,0,05,1892330,0,0104,0,201901,140,140,00,000000
201904,788628,1,0,12,9558658,0,0201,0,201901,690,690,00,000000
201901,605980,1,0,12,5114713,0,0112,0,201404,2700,2700,00,000000
202004,1607253,1,0,12,1253781,0,0112,0,201703,21000,21000,00,000000
201903,1711565,1,0,12,3351815,0,0112,0,201308,620,620,00,000000
201909,1491685,1,0,05,8660649,0,0104,7,201711,720,720,00,000000
202006,446910,1,0,05,8577858,0,0104,7,201811,100,100,00,000000
202003,552122,1,0,05,7938500,0,0104,7,201501,1200,1200,00,000000
202003,1955808,1,0,24,3829307,0,0101,0,201310,9700,9700,00,000000
201907,1305696,1,0,05,7479795,0,0104,7,201304,910,2100,00,000000
201811,1305696,1,0,12,7563227,0,0207,0,201308,1900,0,00,000000
201907,1687943,1,0,05,9284709,0,0103,7,201404,5500,5500,00,000000
201809,532930,1,0,05,7210595,0,0104,0,201809,100,100,00,000000
201812,1086997,1,0,01,9085836,0,0101,7,201404,25000,25000,00,000000
202006,1944049,1,134362,12,3463059,0,0202,7,201311,17000,17000,00,000000
202003,346217,1,0,08,5045096,0,0101,7,201608,2000,2000,00,000000
201903,548467,1,0,01,1317651,0,0101,7,201508,2400,2400,00,000000
202006,1081434,1,0,05,9612854,0,0103,7,201512,350,350,00,000000
201907,1293113,1,0,12,109592,0,0112,0,201307,3700,3700,00,000000
202001,1010444,1,32734,12,2401842,0,0202,7,201210,8400,8300,99,201910
202006,1545255,1,0,03,9849294,0,0101,0,201802,5900,5900,00,000000
201903,467859,1,0,12,7416611,0,0202,0,201811,550,520,00,000000
201812,403383,1,0,12,1261613,0,0201,0,201811,210,210,00,000000
201908,1374972,1,0,05,6386117,0,0104,7,201609,1700,1700,00,000000
201809,78305,1,0,05,4031004,0,0103,0,201808,4400,1600,00,000000
201806,759920,1,0,12,5425153,0,0201,0,201402,440,200,00,000000
201810,1021216,1,0,21,387160,0,0101,0,201312,2900,5700,00,000000
201907,841227,1,0,05,9230403,0,0104,7,201902,2800,2800,00,000000
201911,1004357,1,0,08,2407259,0,0101,7,201603,1900,1900,00,000000
201812,85143,1,74171,12,1255350,0,0202,7,201101,2200,2200,99,201801
201908,1724362,1,0,24,6807361,0,0101,0,201505,2200,2200,00,000000
202004,742965,1,0,24,4908800,0,0101,0,201704,4600,3600,00,000000
201910,108940,1,161782,12,2571060,0,0101,7,201611,44000,1,10,201908
201809,1245631,1,0,03,7876112,0,0101,7,201112,6400,620,00,000000
201907,109794,1,0,05,8444795,0,0103,7,201112,3300,3300,99,201812
201911,1276275,1,0,05,2115279,0,0103,7,201602,1600,1600,00,000000
201810,1305696,1,0,12,7563227,0,0207,0,201308,1900,0,00,000000
202002,343831,1,0,03,8094954,0,0101,7,201508,1400,1400,00,000000
201905,1737482,1,0,05,5306686,0,0104,7,201812,280,270,00,000000
201809,109910,1,0,01,2211351,0,0104,7,201707,100,100,00,000000
202006,1293383,1,128451,12,1648566,0,0202,0,201508,6400,6300,00,000000
201908,1682344,1,0,24,2955434,0,0101,0,201903,1100,1100,00,000000
201811,314767,1,0,03,4423646,0,0203,0,201112,2000,2000,00,000000
202003,259690,1,0,05,6900134,0,0103,0,201904,550,160,00,000000
202006,176923,1,0,12,9586122,0,0201,0,201812,230,230,00,000000
201905,1714896,1,0,01,4773659,0,0101,7,201706,14000,14000,00,000000
201906,487843,1,0,12,6843452,0,0113,0,201212,4800,4800,00,000000
201808,17849,1,0,05,9353732,0,0104,7,201511,1700,1700,00,000000
201910,1682344,1,0,24,2955434,0,0101,0,201903,1100,990,00,000000
201811,1478893,1,0,12,7308174,0,0201,0,201806,440,440,00,000000
201811,1552981,1,0,21,8184303,0,0101,7,201604,9800,1,00,000000
201909,580421,1,0,12,9050190,0,0112,0,201110,6900,6900,99,201810
201906,748919,1,0,12,3047221,0,0201,0,201903,770,770,00,000000
201807,1892217,1,0,12,451040,0,0201,0,201510,9300,9300,00,000000
