JOIN_SN,JOIN_SN_TYP,BTH_YR,GENDER,IS_KRN
629660,1,1971,1,1
1082458,1,1996,2,1
1481392,1,2010,1,1
325526,1,1995,2,1
1108404,1,2010,1,1
482850,1,2010,1,1
413103,1,1980,2,1
981265,1,2002,2,1
1311219,1,1985,1,1
414282,1,1993,1,1
1696764,1,1951,1,1
1931202,1,1954,1,1
1067753,1,1984,2,1
510119,1,1960,2,1
1001433,1,1942,1,1
793760,1,1993,1,1
1079863,1,1989,1,1
536771,3,0000,0,0
1309893,3,0000,0,0
601179,1,1984,2,1
845239,1,2010,1,1
1663776,1,2009,2,1
36226,1,2002,1,1
620096,1,1963,2,1
1909658,1,1994,2,1
1043100,1,1974,2,1
1193372,1,1965,1,1
1279979,1,1994,2,1
1308695,1,1988,1,1
1296352,1,1957,2,1
861504,1,1992,2,1
1797079,1,1945,2,1
209045,1,1962,1,1
673914,1,1996,1,1
252667,1,2001,2,1
199664,1,1973,2,1
727110,1,1952,2,1
555365,1,1962,1,1
1484801,1,1959,2,1
231379,1,1980,1,1
69598,1,1999,1,1
1075529,1,1990,1,1
1507641,1,1970,1,1
211096,1,2010,1,1
74023,1,1970,2,1
1756285,1,1962,1,1
1535594,1,1970,1,1
1198344,1,1966,1,1
968472,1,1963,1,1
989238,1,2010,2,1
1374501,1,1960,2,1
1209030,1,2003,1,1
333648,1,1943,2,1
1392977,1,1990,2,1
189678,1,1958,2,1
426454,1,2010,2,1
633437,1,2008,1,1
1677624,1,1989,2,1
677604,1,2010,1,1
267796,1,1984,2,1
665662,1,1935,2,1
697328,3,0000,0,0
1046876,1,1983,2,1
741898,1,1982,2,1
1062969,1,1980,2,1
1452412,1,1992,2,1
1798851,1,2000,2,1
1499759,1,2010,1,1
1827872,1,1986,1,1
85616,1,1944,1,1
1444296,1,2010,2,1
1643105,1,1960,1,1
1462493,1,2000,2,1
1589281,1,2010,2,1
548851,1,1972,1,1
1486303,1,2010,1,1
844581,1,1989,1,1
413044,1,1967,1,1
146319,1,1948,1,1
1282276,1,1981,2,1
1668615,1,1942,1,1
200169,1,1951,1,1
888780,1,1996,2,1
1640551,1,1956,2,1
120767,1,1976,1,1
909286,1,1948,1,1
1155477,1,1958,1,1
631844,1,1954,1,1
1150058,1,1955,1,1
368880,1,1952,1,1
188006,1,1986,1,1
921093,1,2001,2,1
530664,1,1977,2,1
124727,1,1941,2,1
1453813,1,1973,2,1
287793,1,1982,2,1
1265409,1,1944,2,1
1921259,1,1977,1,1
739215,1,1965,2,1
276238,1,1987,2,1
843214,1,2006,1,1
1194341,1,1996,1,1
208465,1,1947,2,1
124087,1,1944,1,1
1343694,1,1979,1,1
1442265,1,1977,1,1
806450,1,1958,2,1
773682,1,1969,1,1
274336,1,1969,1,1
454412,1,1977,1,1
85438,1,2010,1,1
1160259,1,1951,1,1
1115981,1,1989,2,1
1017552,1,1981,1,1
128367,1,1966,2,1
945767,1,1970,2,1
967091,1,1951,1,1
1732911,1,1951,2,1
132069,1,1973,2,1
1941207,1,1958,2,1
1733788,1,2009,2,1
1288260,1,1947,1,1
860919,1,1983,1,1
1549231,1,2010,1,1
1601853,1,1972,2,1
1378851,1,2010,2,1
1705017,1,1988,1,1
715940,1,1980,1,1
866143,1,1964,2,1
1373619,1,1950,2,1
1075929,1,1966,1,1
1408328,1,1948,1,1
1646931,1,1980,2,1
450684,1,1994,1,1
1455310,1,2010,2,1
1131091,1,1947,1,1
759672,1,1970,2,1
1478621,1,1952,1,1
1087287,1,1970,1,1
1106037,1,1987,1,1
817485,1,1960,2,1
712272,1,1949,2,1
343029,1,1976,1,1
1913569,1,1971,1,1
524462,1,1988,1,1
1172537,1,1993,1,1
1350908,1,1963,1,1
475576,1,1968,2,1
42532,1,1981,2,1
1418229,1,1940,1,1
729703,1,2010,1,1
1675545,1,2010,1,1
1275067,1,1986,2,1
1031956,1,2006,1,1
1328262,1,1956,1,1
1074863,1,1975,2,1
92588,1,1956,2,1
511120,1,1990,1,1
270434,1,1971,2,1
868464,1,2010,2,1
1291919,1,2010,1,1
1539574,1,1995,2,1
1572386,1,1937,2,1
810899,1,1981,2,1
655641,1,1957,1,1
1523505,1,1974,2,1
1742376,1,1979,1,1
53736,1,1989,2,1
1670806,1,2010,1,1
192147,1,1969,2,1
1740221,1,1975,1,1
1855976,1,1997,2,1
1152806,1,1969,1,1
49398,1,1990,2,1
115963,1,2010,1,1
167265,1,1971,1,1
871600,1,1992,1,1
1109315,1,1953,2,1
1584908,1,1981,1,1
1086554,1,1989,2,1
1756163,1,2010,1,1
969676,1,1951,2,1
164063,1,1995,2,1
1532761,1,2005,1,1
1166753,1,2004,1,1
1072977,1,1938,1,1
1432256,1,1997,1,1
1892867,1,1949,1,1
700319,1,1969,1,1
1331422,1,1972,2,1
390863,1,1989,1,1
1696980,1,1989,2,1
670601,1,1951,1,1
871334,1,1961,1,1
812700,1,2001,1,1
1262181,1,1960,1,1
835414,3,0000,0,0
1120061,1,1993,1,1
1095672,1,1990,2,1
1901611,1,1956,1,1
653378,1,1964,1,1
376748,1,1954,2,1
1175597,1,1989,2,1
1389170,1,1972,1,1
1402609,1,1990,2,1
1212650,1,1945,1,1
1650646,1,2010,1,1
1073367,1,1972,1,1
1893192,1,1986,2,1
54092,1,1976,1,1
1379925,1,2004,1,1
1662466,1,1980,2,1
50792,1,1966,2,1
324832,1,1985,2,1
387384,3,0000,0,0
1610975,1,1965,1,1
1416394,1,1997,1,1
3685,1,2001,1,1
1652620,1,1939,2,1
623413,1,1991,1,1
1372416,1,1985,2,1
370061,1,1935,2,1
590859,1,1964,2,1
1404329,1,1961,2,1
655719,1,1980,2,1
989966,1,1941,1,1
1775273,1,1945,2,1
468634,1,2008,2,1
1689270,1,1947,2,1
1714700,1,1964,2,1
1739657,1,1969,1,1
1636336,1,2010,2,1
312537,1,1969,2,1
1256953,1,1984,1,1
1861410,1,1951,1,1
1671227,1,1988,2,1
1907701,1,1956,2,1
1827881,1,2010,1,1
253364,1,2002,2,1
1886201,1,1959,1,1
996656,1,1995,2,1
598879,1,2003,1,1
847365,1,1972,2,1
1093383,1,1935,1,1
1039632,1,2010,1,1
1692466,1,1982,2,1
460595,1,2010,1,1
1827433,1,1987,2,1
1709748,1,1959,1,1
311042,1,1971,2,1
1734723,1,1954,1,1
1351293,1,2009,2,1
1273692,1,1961,1,1
295232,3,0000,0,0
1509833,1,2007,2,1
1700986,1,1966,1,1
1499476,1,1980,2,1
1858623,1,1981,1,1
890777,1,1962,2,1
457413,1,1949,1,1
1506663,1,1991,2,1
943835,1,1963,1,1
143892,1,1967,2,1
94744,1,2010,2,1
1755687,1,1973,1,1
927816,1,1998,1,1
1782447,1,1945,2,1
1004535,1,1935,1,1
1172379,1,1972,1,1
149101,1,1998,1,1
1463354,1,1966,2,1
1933760,1,1985,2,1
1231381,1,1943,1,1
957128,1,1982,2,1
876150,1,1955,1,1
806482,1,1972,2,1
1036693,1,2010,2,1
1599053,1,1973,1,1
1440958,1,2004,1,1
1080546,1,1994,1,1
650069,1,1935,1,1
984375,1,2009,2,1
1177719,1,1984,1,1
208461,1,1965,1,1
246835,1,1998,2,1
648882,1,2001,1,1
738066,1,2010,1,1
1207448,1,2003,1,1
1324573,1,1970,1,1
1791665,1,1971,1,1
1328693,3,0000,0,0
30352,1,1967,2,1
92170,1,2010,1,1
1877093,1,1990,1,1
556817,1,1935,1,1
606332,1,2003,1,1
500063,1,2010,2,1
1064026,1,1990,1,1
1825404,1,1962,2,1
1301660,1,1950,2,1
37918,1,1952,2,1
1703524,1,1975,1,1
1183408,1,1950,2,1
1367694,1,1998,2,1
468432,1,1973,2,1
442539,1,1976,2,1
1578010,1,1935,2,1
308219,1,1979,1,1
494258,1,1982,1,1
1418741,1,1974,1,1
292293,1,1962,2,1
787776,1,1964,2,1
1073014,1,2010,1,1
1040319,1,1979,1,1
15017,1,1979,1,1
897725,1,1952,1,1
123286,1,1994,2,1
1363803,1,2010,1,1
1925291,1,1954,1,1
1338251,1,2010,2,1
1789400,1,2010,1,1
1404452,1,1986,2,1
1160579,1,1935,1,1
466911,1,1960,1,1
1476746,1,1964,1,1
1224507,1,1999,2,1
1858407,1,1973,2,1
1928737,1,1976,1,1
125522,1,1984,1,1
1242923,1,1949,1,1
1109668,1,1992,2,1
704755,1,1995,1,1
1458959,1,1966,2,1
1155150,1,1950,1,1
130785,1,1963,2,1
409298,1,1995,1,1
1780047,1,1935,1,1
1498024,1,1981,1,1
1533347,1,1954,2,1
1054348,1,1995,2,1
485026,1,1965,2,1
4530,1,1975,2,1
1735925,1,2010,1,1
935812,1,2005,1,1
1646851,1,1997,1,1
979077,1,1989,1,1
1271080,1,1980,1,1
1249116,1,1995,1,1
884515,1,1955,2,1
928292,1,1952,2,1
1519904,1,2010,1,1
385154,1,1958,2,1
608639,1,1960,2,1
402955,1,1995,2,1
1721777,1,1948,1,1
1226914,1,1996,2,1
172719,1,1982,1,1
188793,1,1998,2,1
1488980,1,1970,2,1
256618,1,2002,2,1
701437,1,1999,2,1
245025,1,2000,1,1
1713903,1,2003,2,1
745251,1,2007,1,1
1028324,1,1973,2,1
821982,3,0000,0,0
648200,1,1991,1,1
1513252,1,1997,2,1
1698466,1,2002,2,1
1345264,3,0000,0,0
803891,1,1977,2,1
362439,1,1935,2,1
914402,1,1961,2,1
523546,1,1937,2,1
1790376,1,1955,1,1
1793795,1,1962,2,1
1177091,1,1980,1,1
1204706,1,1968,1,1
1740587,1,1959,2,1
420166,1,2002,2,1
1051618,1,2001,1,1
576071,1,2010,1,1
783598,1,2010,2,1
410160,1,2010,2,1
912832,1,1984,2,1
299509,1,2009,1,1
944357,1,1984,2,1
569873,1,1978,1,1
381100,1,1984,2,1
1741897,1,1996,1,1
261578,1,1994,1,1
1342812,1,1935,1,1
121281,1,1935,1,1
451265,1,2010,2,1
801662,1,1992,2,1
1263584,1,1956,2,1
775010,1,1997,2,1
874311,1,1987,1,1
126132,1,1993,2,1
257597,1,2010,2,1
1183907,1,2010,1,1
888154,1,1972,2,1
903977,1,1976,1,1
689118,1,2002,1,1
437173,1,1984,2,1
1777435,1,1966,1,1
1910277,1,2007,1,1
1739043,1,1992,1,1
1911669,1,1977,1,1
1226022,1,1972,2,1
1776741,1,1987,1,1
983278,1,1953,1,1
1780593,1,1989,1,1
1564757,1,2002,1,1
140905,1,1986,2,1
918022,1,2009,1,1
135604,1,2010,2,1
382687,1,1966,2,1
388447,1,1978,1,1
1895470,1,1999,2,1
588133,1,1993,2,1
1843672,1,1963,1,1
1850907,1,2004,1,1
1556242,1,1942,2,1
1592809,1,1975,1,1
627512,1,2009,1,1
1111027,1,2010,1,1
1643743,1,1964,1,1
1729419,1,1951,1,1
427102,1,1957,2,1
1122293,1,1998,1,1
458552,1,1989,2,1
591035,1,2000,2,1
1064442,1,1971,1,1
1432526,1,1993,1,1
515863,1,1983,2,1
1593064,1,2007,2,1
1783117,1,2003,1,1
151234,1,1978,1,1
601171,1,1947,1,1
1304394,1,1985,1,1
1814430,1,1941,2,1
1197311,1,1949,1,1
1959418,1,1974,1,1
1564722,1,1992,1,1
1621612,1,1998,1,1
452558,1,1965,2,1
692987,1,1968,1,1
1046737,1,1991,2,1
1538237,1,1940,2,1
162295,1,1983,2,1
1633256,1,1959,2,1
1912853,1,1960,2,1
223085,1,2004,1,1
1248669,1,1997,1,1
1503075,1,2010,1,1
1583954,1,2010,1,1
291702,1,1985,2,1
1146303,1,1991,1,1
1208552,1,1963,1,1
1587549,1,1972,1,1
1947661,1,2010,1,1
1344056,1,1958,2,1
1579169,3,0000,0,0
1172048,1,1973,2,1
638276,1,1958,1,1
1262396,1,2008,1,1
1301197,1,1997,2,1
816222,1,2010,2,1
1671034,1,1993,2,1
885814,1,2005,1,1
161712,1,1956,1,1
149182,1,1996,1,1
331965,1,1999,1,1
763445,1,2010,1,1
88698,1,1935,2,1
1916249,1,1981,2,1
1602196,1,1980,1,1
310430,1,1998,1,1
1512347,1,1963,2,1
417286,1,1976,1,1
1729999,1,1984,2,1
1739034,1,2010,2,1
730355,1,1981,2,1
1048773,1,1999,1,1
421029,1,1996,1,1
1879574,1,1995,2,1
1839012,1,2010,1,1
1932662,1,2010,2,1
334397,1,1945,1,1
362363,1,1982,2,1
1679974,1,1970,1,1
1597717,1,1956,1,1
1131241,1,2010,2,1
1420456,1,1994,2,1
934718,1,1946,1,1
1028029,1,1988,2,1
1924071,1,2000,2,1
1336105,1,1984,2,1
300147,1,1961,1,1
1259397,1,1966,1,1
17282,1,1985,2,1
1178525,1,1986,2,1
357772,1,1989,1,1
1292994,1,1979,1,1
197322,1,1949,2,1
1889082,1,1996,2,1
330312,1,1982,1,1
993334,1,1989,2,1
556295,1,2007,1,1
1838066,1,1979,2,1
314639,1,2010,2,1
414307,1,2010,2,1
1217821,1,1987,2,1
576227,1,2010,1,1
465532,1,1995,1,1
380355,1,2010,2,1
729543,1,2010,2,1
1031318,1,2010,1,1
131071,1,1949,1,1
970660,1,1955,1,1
717283,1,1975,1,1
422607,1,1942,1,1
1521503,1,1993,1,1
1790465,1,1950,2,1
1855017,1,1954,2,1
368471,1,1971,2,1
1125534,1,1950,2,1
1262074,1,1985,2,1
1277612,1,2010,2,1
811086,1,1982,1,1
554859,3,0000,0,0
1236960,1,2003,1,1
1173433,1,1962,1,1
121713,1,1993,1,1
446494,1,1936,2,1
993289,1,1996,2,1
1060944,1,1973,1,1
1840147,1,1952,2,1
1621267,1,1994,2,1
625137,1,1990,1,1
1676888,1,1986,2,1
306807,1,2002,1,1
563447,1,1970,2,1
799304,1,1978,2,1
1619186,1,1995,1,1
1598103,1,1960,1,1
200129,1,2004,1,1
548625,1,1966,2,1
1039691,1,1989,1,1
3279,1,1979,1,1
937727,1,2010,2,1
150177,1,2010,1,1
976986,1,1976,1,1
99767,1,1980,2,1
1755010,1,2004,1,1
1199457,1,1962,2,1
1103551,1,1997,2,1
1591910,1,1976,2,1
1155318,1,2000,1,1
1505107,1,2006,2,1
1900917,1,1975,1,1
190893,1,1982,1,1
1022646,1,1983,1,1
1175723,1,1962,1,1
1623539,1,1975,1,1
1462160,1,2001,1,1
360798,1,1994,2,1
399581,1,1989,1,1
1500865,1,1981,1,1
622149,1,1984,2,1
67626,1,1940,1,1
1292018,1,2006,1,1
1301717,1,1999,1,1
231743,1,1951,2,1
226102,1,2010,2,1
171477,1,1983,1,1
165972,1,1977,2,1
196963,1,1976,2,1
226867,1,1987,2,1
871353,1,1980,2,1
1038369,1,1935,1,1
899524,1,2010,1,1
95223,1,1979,2,1
1435360,1,1944,2,1
668786,1,1991,2,1
758311,1,1985,1,1
1341388,1,1973,1,1
1337054,1,1997,1,1
1192483,1,1977,1,1
565666,1,1999,1,1
671197,1,2003,2,1
865826,1,1937,2,1
1083929,1,1996,2,1
1023999,3,0000,0,0
1808409,1,1964,1,1
1375369,1,1992,2,1
1401655,1,1987,2,1
19979,1,1997,1,1
1001715,1,1935,1,1
1183327,1,1936,2,1
1772949,1,1955,1,1
1863682,1,2003,2,1
1695567,1,1959,2,1
196815,1,1958,2,1
1584856,1,2000,2,1
687790,1,1997,1,1
1303782,1,1956,2,1
1805559,1,1950,1,1
733378,1,1957,1,1
1567641,1,2010,1,1
1004349,1,1980,2,1
1819789,1,1953,2,1
210733,1,1973,1,1
313986,1,1957,1,1
537019,1,1974,2,1
1098495,1,1939,1,1
1888051,1,1991,2,1
139388,1,1961,1,1
176864,1,1958,1,1
1358334,1,1947,1,1
568402,1,1996,1,1
1618857,1,1952,1,1
628123,1,1943,1,1
1878679,1,2001,1,1
316590,1,1989,2,1
302646,1,1972,1,1
1556487,1,1995,2,1
861735,1,2010,1,1
238334,1,1981,1,1
794924,1,1969,1,1
112464,1,1975,2,1
1735826,1,1969,1,1
1216665,1,1964,1,1
85182,1,2008,2,1
805561,1,1970,2,1
1579069,1,1957,2,1
1870988,1,1975,1,1
1437345,1,2003,2,1
733977,1,1993,1,1
1736894,1,1945,1,1
635117,1,1968,2,1
230122,1,2000,1,1
415904,1,2010,1,1
1952789,1,1956,1,1
45226,1,1985,2,1
609717,1,2010,2,1
127942,1,1987,1,1
1072188,1,1992,1,1
1148349,1,2010,2,1
343144,1,1984,2,1
1226845,1,1981,1,1
1549643,1,1984,2,1
1771354,1,2010,1,1
161591,1,1957,1,1
466722,1,1983,1,1
739803,1,1952,1,1
1600665,1,1992,2,1
970770,1,2010,1,1
747836,1,1994,1,1
770620,1,1981,1,1
767463,1,1977,2,1
1552981,1,1957,2,1
1228735,1,1978,2,1
711617,1,1968,1,1
1740698,1,1953,2,1
1345980,1,1953,2,1
226118,1,2010,2,1
178013,1,1957,1,1
1375794,1,1994,2,1
1833925,1,1997,2,1
210005,1,1970,1,1
1758066,1,1993,2,1
613244,1,1976,1,1
1366626,1,1964,1,1
673028,1,1994,1,1
683200,3,0000,0,0
1784805,1,1997,1,1
434486,1,2003,1,1
1117080,1,1984,1,1
1576168,1,1959,1,1
465699,1,1945,2,1
1466547,1,1988,2,1
1026948,1,1966,2,1
519396,1,1993,1,1
1206395,1,1993,1,1
848276,1,1995,2,1
814658,1,1993,2,1
56455,1,2007,2,1
419003,1,2009,1,1
775455,1,1983,1,1
955186,1,1970,1,1
1464714,1,1977,1,1
711563,1,2007,2,1
308721,1,1935,2,1
1114297,1,1959,1,1
628994,1,1990,2,1
1495183,1,2010,1,1
739938,1,1950,1,1
1534242,1,1990,1,1
222051,1,1963,1,1
199304,1,2004,2,1
1276709,1,1975,2,1
1628843,1,1955,1,1
432429,1,1941,1,1
1275675,1,1990,2,1
1575862,1,1953,1,1
10459,1,2003,2,1
1084213,1,1999,1,1
616251,1,1980,1,1
1256372,3,0000,0,0
1260532,1,1981,1,1
292889,1,1979,1,1
76820,1,1971,1,1
1060401,1,1943,2,1
238628,1,1959,1,1
1699706,1,1967,2,1
1834874,1,1949,1,1
116397,1,1949,1,1
1607005,1,1964,2,1
465846,1,1945,2,1
1584276,1,1968,2,1
634688,1,2002,2,1
1342009,1,1954,2,1
1085436,1,1969,2,1
545304,1,1969,1,1
525868,1,1954,1,1
1244326,1,1944,1,1
632171,1,2010,1,1
1083131,1,2003,1,1
866591,1,1997,2,1
154274,1,1966,2,1
1952761,1,1982,2,1
525813,1,1997,2,1
255256,1,1935,2,1
1035630,1,2000,1,1
214350,1,1954,2,1
1887685,3,0000,0,0
1609015,1,1986,1,1
1208690,1,2010,1,1
634202,1,1976,2,1
980768,1,1988,1,1
834448,1,2010,2,1
527796,1,1961,2,1
1586805,3,0000,0,0
1640001,1,1948,1,1
1155906,1,2005,2,1
1385001,1,1984,2,1
1449736,1,2010,1,1
385859,1,1966,2,1
644386,1,1957,2,1
1194333,1,1951,2,1
550715,1,1988,1,1
1958203,1,1962,2,1
7494,1,1987,2,1
166851,1,1993,2,1
252746,1,1943,1,1
908215,1,2010,1,1
704957,1,1979,1,1
1710791,1,2010,1,1
891833,3,0000,0,0
1742448,1,1967,2,1
1296162,1,1977,1,1
1305853,1,1983,1,1
1705758,1,1958,1,1
1219928,1,1988,1,1
1859317,1,1971,1,1
1009906,1,1997,2,1
661815,1,1948,2,1
1748516,1,1939,2,1
396631,1,1944,2,1
1629444,1,2008,2,1
684712,1,1981,1,1
633612,1,1959,1,1
983855,1,1972,1,1
1767333,1,1946,1,1
734657,1,1962,2,1
1466133,1,1956,2,1
1639238,1,1974,1,1
94331,1,1978,2,1
1040735,1,1985,2,1
130256,1,1975,2,1
1476328,1,1979,2,1
434928,1,1999,2,1
142516,3,0000,0,0
713741,1,2002,2,1
1831259,1,1997,1,1
1711747,1,1968,2,1
1810201,1,2010,2,1
1521643,1,1994,2,1
744696,1,1977,2,1
1407089,1,1967,2,1
71198,1,1987,1,1
98505,1,1959,2,1
689692,1,1979,2,1
148000,1,1965,2,1
1318026,1,1994,2,1
86450,1,1977,1,1
167229,1,1974,1,1
41370,1,1938,2,1
1959323,1,1947,2,1
1868897,1,1992,1,1
695285,1,1959,2,1
403850,1,1944,1,1
509356,1,1954,1,1
1453265,1,2000,2,1
67650,1,1994,1,1
1198616,1,1977,2,1
1595399,3,0000,0,0
643217,1,1964,2,1
1555496,1,1993,2,1
657321,1,1970,1,1
1102683,1,2002,1,1
41079,1,1978,2,1
1391802,1,1994,2,1
822940,1,2008,2,1
358586,1,1960,2,1
623698,1,1944,1,1
1031450,1,1964,1,1
881149,1,1981,2,1
415838,1,1951,1,1
1133543,1,2004,1,1
482299,1,1949,2,1
1085964,1,1989,2,1
1636574,1,1988,1,1
1031018,1,1995,1,1
1631702,1,2010,2,1
223700,1,1956,1,1
907368,1,1992,1,1
196329,1,1975,1,1
1194670,1,1950,1,1
250171,1,1951,2,1
1535331,1,2010,1,1
1873941,1,1989,2,1
531827,1,2010,2,1
809463,1,1963,1,1
180540,1,2010,2,1
1736000,1,1954,2,1
1712139,1,2005,2,1
675312,1,1960,1,1
992609,1,1964,1,1
729162,1,2000,2,1
209235,1,2003,1,1
1278350,1,1956,1,1
1036521,1,1945,2,1
216149,1,2000,1,1
885925,1,1948,2,1
734074,1,1975,1,1
1514733,1,1989,1,1
138497,1,2010,1,1
619293,1,1965,1,1
1832804,1,1967,2,1
957346,1,1988,2,1
1444839,1,1983,2,1
815853,1,1974,2,1
537427,1,1946,2,1
1640513,1,2002,1,1
110640,1,1952,1,1
685890,1,2001,2,1
1607241,1,1987,1,1
1209565,1,2010,1,1
1758397,1,2002,1,1
1729976,1,1979,2,1
1462386,1,1958,2,1
1495361,1,1984,2,1
1503178,1,1940,2,1
1665100,1,2000,1,1
1438103,1,1997,2,1
1721898,1,2010,2,1
434794,1,2010,2,1
774373,1,2000,2,1
367033,1,1965,2,1
1162271,1,1986,2,1
363886,1,1987,2,1
1936726,1,1976,2,1
1211079,1,1973,1,1
931022,1,2003,2,1
1100568,1,1935,2,1
858231,1,1971,2,1
692134,1,1984,2,1
42972,1,1997,2,1
1166613,1,1996,2,1
273430,1,1956,1,1
1912103,1,1964,2,1
982085,1,1979,1,1
1280601,1,1953,2,1
537178,1,1952,1,1
981042,1,1994,2,1
1650577,1,1966,1,1
1132465,1,1940,2,1
1725166,1,1960,2,1
1003606,1,2003,2,1
340337,1,1995,1,1
1444037,1,1988,1,1
1630773,1,1967,1,1
1441496,1,2010,2,1
446910,1,1999,1,1
1781640,1,1961,1,1
726448,1,1958,2,1
1550938,1,2006,1,1
561774,1,1976,2,1
418835,1,1981,2,1
766701,1,1953,2,1
1519943,1,1962,1,1
1171595,1,1977,1,1
418455,1,1978,1,1
1005399,1,2010,1,1
321530,1,1951,1,1
937788,1,2000,1,1
1808657,1,1980,2,1
182096,1,1968,2,1
874386,1,1994,2,1
1471223,1,2000,2,1
1933627,1,1967,2,1
406831,1,1979,1,1
1621582,1,1949,1,1
346696,1,1949,1,1
813266,1,1965,1,1
297101,1,1965,1,1
775135,1,1967,2,1
995653,1,1989,1,1
202333,1,1997,2,1
543217,1,1981,2,1
1882369,1,1990,1,1
1138137,1,1949,2,1
257391,1,1968,2,1
1342492,1,1958,1,1
989848,1,1946,1,1
1763120,1,1993,1,1
240100,1,1999,2,1
1452935,1,1980,2,1
169426,1,1946,1,1
1007464,1,1986,2,1
10181,1,2010,1,1
1497151,1,1976,2,1
1515601,1,1970,1,1
1634542,1,1986,1,1
1750226,1,1981,2,1
1090804,1,1958,1,1
1782332,1,1998,1,1
742387,1,1990,1,1
964435,1,1988,2,1
1090618,1,1994,2,1
275800,1,1987,2,1
1262661,1,1965,1,1
117699,1,1988,1,1
1864917,1,2008,1,1
1307409,1,2010,1,1
1324535,1,2010,2,1
378013,1,2010,2,1
1905464,1,1977,2,1
1027616,1,1959,1,1
1935735,1,1997,1,1
630860,1,1956,1,1
999651,1,1983,1,1
647594,1,1957,2,1
1369799,1,1986,2,1
1750242,1,1967,2,1
276361,1,2010,2,1
1758446,1,2002,1,1
1109990,3,0000,0,0
1540503,1,1974,2,1
1768235,1,1964,1,1
1891051,1,1987,2,1
45229,1,1999,1,1
1322811,1,1935,2,1
1784716,1,2003,2,1
688922,1,1955,1,1
1942503,1,1993,1,1
1577123,1,1976,2,1
886416,1,1973,2,1
974422,1,1940,2,1
688956,1,2010,2,1
88057,1,1971,1,1
549708,1,1980,1,1
1702065,1,2010,2,1
906157,1,1953,1,1
1074840,1,2010,2,1
1525151,1,1954,1,1
1711100,1,2000,2,1
139494,1,1963,1,1
1508569,1,1987,2,1
723849,1,2010,2,1
1380359,1,1952,1,1
142446,1,2008,2,1
1090229,1,1937,2,1
1711832,1,1975,2,1
1202623,1,2010,2,1
643912,1,1987,2,1
1737978,1,1980,1,1
833291,1,1999,2,1
1086185,1,2010,1,1
808141,1,1995,2,1
1588904,1,1981,2,1
1689647,3,0000,0,0
556639,1,2010,2,1
389736,1,2005,1,1
760338,1,1966,1,1
1923324,1,2007,2,1
1574372,1,1975,1,1
35825,1,1959,2,1
494396,1,1962,1,1
1714677,1,1935,1,1
1127348,1,1981,1,1
918365,1,1968,2,1
1598687,1,1988,1,1
415835,1,1969,2,1
1749858,1,1963,1,1
1530753,1,1976,1,1
1609263,1,1988,1,1
1949340,1,1949,1,1
1177838,1,1988,2,1
1837288,1,2010,1,1
75183,1,1954,1,1
438276,1,1982,2,1
1040235,1,1969,1,1
1240432,1,1957,2,1
583971,1,1950,1,1
300907,1,1935,1,1
745023,1,1996,1,1
1084,1,1946,2,1
588785,1,1988,1,1
1924509,1,1959,1,1
760817,1,1994,2,1
1058621,1,1995,1,1
68479,3,0000,0,0
1097081,1,1952,2,1
1428847,1,1935,1,1
671449,1,1962,1,1
1082997,1,1968,2,1
409812,1,2005,2,1
1771395,1,2010,1,1
375343,1,2006,2,1
1939598,1,1991,1,1
371476,1,1968,1,1
209753,1,1962,2,1
1399315,3,0000,0,0
1240573,1,1986,2,1
1737778,3,0000,0,0
1249937,1,1992,1,1
755846,1,1980,2,1
1384398,1,1954,2,1
164337,1,2010,2,1
1128503,1,2009,1,1
613930,1,2003,1,1
1298617,1,1953,1,1
1351327,1,2010,2,1
664482,1,1966,2,1
855009,1,1943,2,1
1731717,1,1939,2,1
1280248,1,2010,2,1
1890247,1,2001,2,1
803870,1,1999,2,1
1450542,1,1994,2,1
1935229,1,2009,1,1
1096793,1,1948,2,1
1176756,1,2009,1,1
1236588,1,1997,1,1
1290367,1,1935,1,1
231171,1,2010,2,1
1377674,1,2009,1,1
422945,1,1974,1,1
1421845,1,1995,1,1
517400,1,1996,2,1
462466,1,1958,1,1
512663,1,1982,2,1
528897,1,1996,1,1
1850124,1,1964,1,1
1139465,1,1971,2,1
1122205,1,2002,1,1
1350878,1,2010,2,1
958357,1,1998,1,1
1599500,1,1994,1,1
1443702,1,2010,2,1
1130365,1,1987,1,1
223463,3,0000,0,0
1788475,1,1957,1,1
255303,1,1991,2,1
1775970,1,2004,1,1
1751967,1,1962,2,1
1555630,1,1982,2,1
1641002,1,1974,1,1
93565,1,1951,2,1
66633,1,1987,2,1
1435583,1,1975,2,1
400763,1,1977,1,1
723739,1,1992,2,1
1892999,1,2008,2,1
1096447,1,1975,1,1
115602,1,1989,1,1
746130,1,1996,2,1
1079343,1,1965,2,1
1439181,1,1947,1,1
1696933,1,1978,1,1
550226,1,1978,2,1
1620735,1,1984,2,1
1319876,1,1999,2,1
976365,1,2000,2,1
1486628,1,1950,1,1
1326084,1,1995,1,1
1143874,1,1966,2,1
105838,1,1989,2,1
788815,1,1971,1,1
829084,1,1983,1,1
1356592,1,2010,2,1
1571804,1,2010,2,1
1207417,1,1983,1,1
1241629,1,1992,2,1
947403,1,2005,2,1
650539,1,1951,1,1
274847,1,1955,1,1
392058,1,1965,2,1
1550198,1,1982,1,1
335402,1,1984,2,1
261257,1,2007,1,1
